0.05858,272.60481
0.05867,274.56628
0.05876,276.38012
0.05885,278.0463
0.05895,279.56485
0.05905,280.93576
0.05916,282.08934
0.05925,283.32183
0.05935,284.1143
0.05946,284.6094
0.05957,285.44808
0.05968,286.11207
0.05979,286.3701
0.05988,286.91421
0.05998,287.6348
0.06009,287.91765
0.06021,288.35191
0.06031,288.95383
0.06041,289.10374
0.06054,289.12876
0.06064,289.5494
0.06075,289.84924
0.06086,289.88311
0.06096,290.30963
0.06107,290.6874
0.06119,290.6451
0.0613,290.84105
0.0614,291.37737
0.0615,291.31641
0.06161,291.27352
0.06171,291.65492
0.06183,291.81452
0.06196,291.79935
0.06205,292.08133
0.06216,292.22983
0.06228,292.1073
0.06239,292.28285
0.06249,292.68039
0.06261,292.42519
0.06272,292.36206
0.06282,292.65132
0.06294,292.53988
0.06305,292.42792
0.06315,292.72487
0.06326,292.81746
0.06338,292.73043
0.06348,292.9911
0.06359,293.21597
0.06371,292.92606
0.06382,293.07268
0.06391,293.29723
0.06404,293.18589
0.06415,293.18792
0.06424,293.64152
0.06435,293.64501
0.06447,293.57453
0.06458,293.85003
0.06467,293.83598
0.06481,293.54512
0.06491,293.72229
0.06501,293.85194
0.06513,293.68301
0.06525,293.77237
0.06533,294.12921
0.06545,294.00279
0.06557,294.02147
0.06567,294.34518
0.06578,294.25106
0.0659,294.0913
0.06599,294.37667
0.06611,294.47187
0.06622,294.31909
0.06633,294.57193
0.06643,294.85774
0.06655,294.63859
0.06665,294.70174
0.06674,294.92851
0.06687,294.72313
0.06699,294.62576
0.06708,294.86569
0.06718,294.85774
0.0673,294.82135
0.0674,295.11632
0.06751,295.2898
0.06764,295.00234
0.06774,295.1437
0.06784,295.32341
0.06796,295.09883
0.06807,295.13844
0.06816,295.51394
0.06828,295.62223
0.0684,295.66999
0.06849,296.01164
0.06859,295.94364
0.06872,295.70319
0.06883,295.85424
0.06893,295.83007
0.06905,295.44071
0.06915,295.49065
0.06924,295.76453
0.06937,295.7618
0.06948,295.87156
0.06958,296.2025
0.06969,296.04916
0.06981,296.03348
0.06991,296.32395
0.07001,296.24004
0.07013,295.84942
0.07022,296.00418
0.07034,296.06609
0.07045,295.90323
0.07056,296.06622
0.07066,296.30518
0.07076,296.09361
0.07087,296.20049
0.07097,296.51767
0.0711,296.34006
0.07121,296.27324
0.07129,296.64259
0.07141,296.68154
0.07153,296.61581
0.07162,296.95047
0.07173,296.90382
0.07185,296.56539
0.07197,296.68989
0.07206,296.72058
0.07218,296.4443
0.07229,296.60159
0.07239,296.8979
0.07249,296.85074
0.0726,296.91335
0.07269,297.23001
0.0728,297.07546
0.07292,297.1103
0.07301,297.4695
0.07312,297.51131
0.07324,297.39267
0.07334,297.66314
0.07345,297.77407
0.07357,297.47315
0.07368,297.51411
0.07377,297.54611
0.07389,297.2292
0.074,297.2978
0.07409,297.59971
0.07422,297.56802
0.0743,297.50183
0.07442,297.88407
0.07452,297.91765
0.07464,297.71885
0.07474,297.90149
0.07483,297.89644
0.07496,297.60802
0.07506,297.81342
0.07516,297.99296
0.07527,297.80459
0.07539,297.81466
0.07547,298.12464
0.07559,297.99494
0.0757,297.90226
0.0758,297.94852
0.07591,297.97797
0.07602,298.00713
0.07611,298.34804
0.0762,298.22415
0.07633,297.95234
0.07645,298.11403
0.07654,298.33583
0.07664,298.15545
0.07673,298.22629
0.07683,298.4436
0.07696,298.63168
0.07706,298.87379
0.07716,299.23216
0.07727,299.09077
0.07738,298.91993
0.07748,299.19617
0.07758,299.16447
0.0777,298.88196
0.0778,298.96247
0.0779,299.15846
0.07801,298.99733
0.07812,299.14405
0.07822,299.43941
0.07832,299.22691
0.07844,299.10733
0.07853,299.35779
0.07865,299.15215
0.07876,299.01723
0.07886,299.22919
0.07896,299.35397
0.07908,299.22266
0.07917,299.54694
0.07927,299.83065
0.07938,299.61516
0.07948,299.61733
0.07958,299.87665
0.0797,299.6197
0.07981,299.51072
0.0799,299.73918
0.08001,299.69993
0.08013,299.6029
0.08022,299.97279
0.08033,300.11954
0.08044,299.81711
0.08054,299.91236
0.08064,300.07338
0.08077,299.69369
0.08087,299.71638
0.08096,299.98266
0.08107,299.8978
0.08118,299.9609
0.08127,300.40859
0.08138,300.4628
0.08149,300.2521
0.08159,300.55595
0.08169,300.61324
0.08181,300.27885
0.08191,300.28625
0.08199,300.52732
