0,0
3.00E-07,0.05921
6.00E-07,0.11842
1.05E-06,0.20723
1.73E-06,0.34045
2.74E-06,0.54027
4.26E-06,0.84001
6.53E-06,1.28962
9.95E-06,1.96403
1.51E-05,2.97564
2.28E-05,4.49305
3.43E-05,6.76914
5.16E-05,10.1832
7.75E-05,15.3042
1.08E-04,21.2245
1.38E-04,27.1446
1.68E-04,33.0645
1.98E-04,38.9842
2.28E-04,44.9037
2.58E-04,50.8231
2.88E-04,56.7423
3.17E-04,62.6613
3.47E-04,68.5801
3.77E-04,74.4988
4.07E-04,80.4173
4.37E-04,86.3355
4.67E-04,92.2537
4.97E-04,98.1716
5.27E-04,104.089
5.57E-04,110.007
5.87E-04,115.924
6.17E-04,121.842
6.47E-04,127.759
6.77E-04,133.676
7.07E-04,139.592
7.37E-04,145.509
7.67E-04,151.425
7.97E-04,157.341
8.27E-04,163.257
8.57E-04,169.173
8.87E-04,175.089
9.17E-04,181.004
9.47E-04,186.919
9.77E-04,192.835
0.00101,198.75
0.00104,204.664
0.00107,210.579
0.0011,216.493
0.00113,222.407
0.00116,228.322
0.00119,234.235
0.00122,240.149
0.00125,246.063
0.00128,251.976
0.00131,257.889
0.00134,263.802
0.00137,269.715
0.0014,275.627
0.00143,281.54
0.00146,287.452
0.00149,293.364
0.00152,299.276
0.00155,305.188
0.00158,311.1
0.00161,317.011
0.00164,322.922
0.00167,328.833
0.0017,334.744
0.00173,340.655
0.00176,346.565
0.00179,352.475
0.00182,358.386
0.00185,364.296
0.00188,370.205
0.00191,376.115
0.00194,382.024
0.00197,387.934
0.002,393.843
0.00203,399.752
0.00206,405.66
0.00209,411.569
0.00212,417.477
0.00215,423.386
0.00218,429.294
0.00221,435.201
0.00224,441.109
0.00226,447.017
0.00229,452.924
0.00232,458.831
0.00235,464.738
0.00238,470.645
0.00241,476.551
0.00244,482.458
0.00247,488.364
0.0025,494.27
0.00253,500.176
0.00256,506.082
0.00259,511.987
0.00262,517.893
0.00265,523.798
0.00268,529.703
0.00271,535.608
0.00274,541.512
0.00277,547.417
0.0028,553.321
0.00283,559.225
0.00286,565.129
0.00289,571.033
0.00292,576.937
0.00295,582.84
0.00298,588.743
0.00301,594.646
0.00304,600.549
0.00307,606.452
0.0031,612.355
0.00313,618.257
0.00316,624.159
0.00319,630.061
0.00322,635.963
0.00325,641.865
0.00328,647.766
0.00331,653.668
0.00334,659.569
0.00337,665.47
0.0034,671.37
0.00343,677.271
0.00346,683.171
0.00349,689.072
0.00352,694.972
0.00355,700.872
0.00358,706.771
0.00361,712.671
0.00364,718.57
0.00367,724.47
0.0037,730.369
0.00373,736.267
0.00376,742.166
0.00379,748.065
0.00382,753.963
0.00385,759.861
0.00388,765.759
0.00391,771.657
0.00394,777.554
0.00397,783.452
0.004,789.349
0.00403,795.246
0.00406,801.143
0.00409,807.04
0.00412,812.936
0.00415,818.833
0.00418,824.729
0.00421,830.625
0.00424,836.521
0.00427,842.416
0.0043,848.312
0.00433,854.207
0.00436,860.102
0.00439,865.997
0.00442,871.892
0.00445,877.787
0.00448,883.681
0.00451,889.575
0.00454,895.469
0.00457,901.363
0.0046,907.257
0.00463,913.151
0.00466,919.044
0.00469,924.937
0.00472,930.83
0.00475,936.723
0.00478,942.616
0.00481,948.508
0.00484,954.401
0.00487,960.293
0.0049,966.185
0.00493,972.077
0.00496,977.968
0.00499,983.86
0.00501,989.751
0.00504,995.642
0.00507,1001.53
0.0051,1007.42
0.00513,1013.31
0.00516,1019.2
0.00519,1025.09
0.00522,1030.98
0.00525,1036.87
0.00528,1042.44
0.00531,1046.06
0.00534,1048.67
0.00537,1050.77
0.0054,1052.56
0.00543,1054.14
0.00546,1055.56
0.00549,1056.87
0.00552,1058.08
0.00555,1059.21
0.00558,1060.28
0.00561,1061.29
0.00564,1062.24
0.00567,1063.16
0.0057,1064.04
0.00573,1064.88
0.00576,1065.69
0.00579,1066.48
0.00582,1067.24
0.00585,1067.97
0.00588,1068.69
0.00591,1069.38
0.00594,1070.06
0.00597,1070.71
0.006,1071.36
0.00603,1071.98
0.00606,1072.6
0.00609,1073.2
0.00612,1073.79
0.00615,1074.36
0.00618,1074.93
0.00621,1075.48
0.00624,1076.03
0.00627,1076.56
0.0063,1077.09
0.00633,1077.6
0.00636,1078.11
0.00639,1078.61
0.00642,1079.11
0.00645,1079.59
0.00648,1080.07
0.00651,1080.54
0.00654,1081.01
0.00657,1081.46
0.0066,1081.92
0.00663,1082.36
0.00666,1082.81
0.00669,1083.24
0.00671,1083.67
0.00674,1084.1
0.00677,1084.52
0.0068,1084.93
0.00683,1085.35
0.00686,1085.75
0.00689,1086.15
0.00692,1086.55
0.00695,1086.95
0.00698,1087.34
0.00701,1087.72
0.00704,1088.11
0.00707,1088.48
0.0071,1088.86
0.00713,1089.23
0.00716,1089.6
0.00719,1089.96
0.00722,1090.32
0.00725,1090.68
0.00728,1091.04
0.00731,1091.39
